UserID,Age,Gender,TotalSpent,AverageSpent,CoursesEnrolled,AverageRating,FavoriteCategory,FavoriteLevel,PreferredType,PaymentMethod,TeacherRating,TeacherExperience,Cluster,PC1,PC2
U02441,33,1,0.0,0.0,1,4.44,5,1,0,0,2.33,4.0,3,-1.1740116087694432,-1.075294906807575
U02442,23,1,0.0,0.0,1,4.1,6,2,0,2,3.11,2.0,3,-1.1402081869691987,-1.1616334532845913
U02443,22,0,95.21000000000001,47.605000000000004,2,3.02,11,0,1,0,1.9300000000000002,4.0,1,-1.3315619843738349,0.7161190109951167
U02444,28,0,0.0,0.0,1,1.91,2,2,0,0,1.86,1.0,1,-1.5211647310003917,-0.4799788397036631
U02445,26,0,1507.12,107.65142857142857,14,2.71,7,2,0,0,4.8028571428571425,22.285714285714285,0,4.107868108003164,-0.3412182050687012
U02446,29,1,490.9,245.45,2,3.9349999999999996,0,1,0,0,3.215,6.0,3,0.2447825331183653,0.6967788402777374
U02447,31,0,0.0,0.0,1,4.45,4,0,0,0,1.79,4.0,3,-1.2476594963389147,-0.9421977204631239
U02448,17,1,0.0,0.0,2,2.8099999999999996,4,0,0,1,3.145,4.5,1,-0.5485924572777992,-0.7920496354676443
U02449,32,1,285.05,285.05,1,1.96,1,1,1,2,1.06,3.0,2,-1.3083447820095124,2.707061679508292
U02450,30,0,0.0,0.0,1,1.73,7,2,0,0,2.33,4.0,1,-1.2992733401041083,-0.8364382684087245
U02451,31,1,0.0,0.0,2,3.035,8,0,0,2,3.1550000000000002,6.5,1,-0.5668478413342001,-1.2449284158584857
U02452,23,0,0.0,0.0,2,2.865,4,0,0,1,3.37,10.0,1,-0.047345544700840125,-0.9630243239969872
U02453,29,0,212.39,212.39,1,3.15,5,0,1,1,1.39,4.0,2,-1.2580165808359325,1.928223587715394
U02454,28,1,0.0,0.0,2,2.335,1,0,0,2,3.265,7.0,1,-0.2186446583551209,-0.7589855571337732
U02455,34,1,0.0,0.0,1,2.0,1,0,0,0,1.06,3.0,1,-1.4955085345723307,-0.3670701984911923
U02456,35,1,0.0,0.0,1,3.93,2,2,0,2,1.86,1.0,3,-1.5712480953765202,-0.8796662714597506
U02457,31,0,0.0,0.0,1,3.02,3,2,0,1,2.92,1.0,3,-1.1558954340685064,-0.8822670504286645
U02458,26,0,443.7,221.85,2,2.63,1,0,1,1,3.435,9.5,2,0.46624888985248536,2.08196818713184
U02459,33,1,625.46,52.12166666666667,12,3.0966666666666662,4,1,0,2,4.7749999999999995,22.5,0,3.139032335163157,-1.0103194330718983
U02460,21,0,0.0,0.0,1,2.38,2,0,0,0,1.86,1.0,1,-1.3405828938381692,-0.43988887842074115
U02461,15,0,0.0,0.0,2,2.7649999999999997,1,0,0,0,1.46,2.0,1,-1.2686017507604583,-0.3510778616709425
U02462,26,1,327.99,327.99,1,1.51,10,1,1,1,1.05,1.0,2,-1.7127766603705394,2.6480537605004595
U02463,29,1,0.0,0.0,1,4.68,10,1,0,2,2.45,3.0,3,-1.3979191670162583,-1.4304705587639917
U02464,21,0,0.0,0.0,1,3.85,9,1,0,0,1.77,2.0,3,-1.663525954961961,-1.0294819598156257
U02465,27,1,0.0,0.0,2,3.695,4,1,0,0,3.2750000000000004,6.5,3,-0.44789152841021657,-1.0167963735580108
U02466,23,1,365.96000000000004,91.49000000000001,4,3.285,0,2,0,2,4.0375,10.75,3,0.8639622806180135,-0.3157148751083754
U02467,19,1,0.0,0.0,1,2.14,5,1,0,0,1.39,4.0,1,-1.516439818487931,-0.5186673626885525
U02468,29,0,0.0,0.0,3,4.346666666666667,3,2,0,0,3.89,8.666666666666666,3,0.027941932625800543,-1.2156890228815944
U02469,21,1,0.0,0.0,2,2.3,9,1,0,0,3.255,7.0,1,-0.5875939188508366,-1.0492054493593537
U02470,34,1,734.32,56.48615384615385,13,2.6907692307692312,4,0,0,2,4.76,22.615384615384617,0,3.4615672816380374,-0.8930727999160288
U02471,16,0,326.02,326.02,1,2.69,1,2,1,0,1.06,3.0,2,-1.301381242514895,3.0589303450136103
U02472,17,1,0.0,0.0,1,4.14,6,1,0,1,2.99,4.0,3,-0.9396205390783695,-1.0529881631909621
U02473,31,0,0.0,0.0,1,4.94,2,1,0,1,1.86,1.0,3,-1.4667525221282562,-0.9347414983629992
U02474,27,1,0.0,0.0,1,1.73,7,2,0,0,2.5,3.0,1,-1.3156970972459578,-0.7953985919419425
U02475,35,1,0.0,0.0,1,4.72,8,2,0,0,3.41,3.0,3,-1.0227627835836282,-1.4330775267971418
U02476,34,0,0.0,0.0,1,2.38,2,0,0,2,1.86,1.0,1,-1.366102900753346,-0.6568189253761677
U02477,17,1,342.61,342.61,1,4.84,10,2,1,2,1.05,1.0,2,-1.80710993092526,2.3282429901602777
U02478,30,1,490.9,245.45,2,4.24,0,1,0,2,3.54,10.0,3,0.6503935245808737,0.4815007132461978
U02479,19,0,285.05,71.2625,4,2.9475000000000002,1,1,0,1,3.9825,8.75,1,0.6834115529286036,-0.3669418409148917
U02480,35,1,0.0,0.0,1,4.66,5,2,0,2,3.42,6.0,3,-0.7008342500104132,-1.3783937416790077
U02481,29,1,0.0,0.0,1,2.98,8,0,0,1,1.77,2.0,1,-1.5571652191536547,-0.9471006451658427
U02482,35,1,0.0,0.0,2,2.725,0,0,0,1,3.2800000000000002,4.0,1,-0.398364887456254,-0.7549793286199695
U02483,25,1,0.0,0.0,1,4.94,2,1,0,0,1.86,1.0,3,-1.4674634724665672,-0.8096592237732684
U02484,25,0,285.05,71.2625,4,2.045,1,1,0,2,3.895,9.0,1,0.6621600840054732,-0.3439158559901172
U02485,22,1,621.35,44.38214285714286,14,3.3614285714285717,8,0,0,1,4.747142857142856,22.714285714285715,0,3.3279636979161724,-1.1650697744802234
U02486,29,1,177.34,88.67,2,4.275,5,0,0,0,3.275,5.5,3,-0.2558555781256742,-0.5877087438374347
U02487,23,1,0.0,0.0,1,2.98,8,0,0,2,1.07,5.0,1,-1.6166995300785412,-0.8743503475802406
U02488,27,0,0.0,0.0,1,3.02,3,2,0,2,2.18,1.0,3,-1.453653564958007,-0.7951014543243748
U02489,18,1,0.0,0.0,1,3.65,3,1,0,0,2.18,1.0,3,-1.360628738819105,-0.6637001486295127
U02490,24,0,0.78,0.060000000000000005,13,3.7130769230769234,3,1,0,2,4.819999999999999,22.153846153846153,0,2.658123072119448,-1.5433441866888267
U02491,17,0,0.0,0.0,1,4.14,6,1,0,2,2.99,4.0,3,-0.9337256553257806,-1.1177121133265764
U02492,19,1,0.0,0.0,1,3.93,2,2,0,2,1.86,1.0,3,-1.557424272938446,-0.7187107395821065
U02493,22,0,0.0,0.0,1,1.91,2,2,0,0,1.86,1.0,1,-1.515980797586114,-0.4196205152495467
U02494,32,1,0.0,0.0,1,1.73,7,2,0,2,2.79,3.0,3,-1.2190615400191243,-0.9671225351454616
U02495,28,1,89.59,44.795,2,3.5600000000000005,0,1,0,0,1.9649999999999999,2.0,3,-1.0398200820903405,-0.30681166647049446
U02496,33,0,0.0,0.0,1,1.52,4,0,0,0,3.32,14.0,1,0.11819138148756705,-0.8632673696491621
U02497,26,0,0.0,0.0,2,2.8499999999999996,2,0,0,1,3.41,10.0,1,0.04017977844029383,-0.8868630374699082
U02498,20,0,0.0,0.0,1,1.28,9,1,0,1,2.61,4.0,1,-1.1676724330991086,-0.8475933528405278
U02499,28,1,0.0,0.0,1,2.67,11,0,0,1,1.07,5.0,1,-1.7224575618313374,-1.0047993621917441
U02500,29,1,0.0,0.0,1,4.11,8,2,0,1,1.56,4.0,3,-1.6813189791330116,-1.1207239268758065
U02501,16,0,0.0,0.0,1,3.45,10,2,0,0,1.05,1.0,3,-2.1418125107290846,-0.8995514528814873
U02502,16,0,0.0,0.0,1,2.0,1,0,0,0,1.06,3.0,1,-1.4669177749847877,-0.20764233661203685
U02503,16,0,0.0,0.0,2,2.725,2,0,0,1,3.9450000000000003,7.0,1,0.04185810302361944,-0.8052824443931922
U02504,34,0,326.02,81.505,4,3.0225,1,0,0,2,4.1075,9.0,1,0.865639617059877,-0.4995529666947757
U02505,35,0,248.1,248.1,1,1.2,0,1,1,1,1.55,3.0,2,-1.1077667291135442,2.578548788468072
U02506,16,0,285.05,285.05,1,1.96,1,1,1,1,3.43,12.0,2,0.329281391764581,2.51218327054306
U02507,32,0,0.0,0.0,1,2.38,2,0,0,2,1.86,1.0,1,-1.3643749229485869,-0.6366994838914622
U02508,32,1,0.0,0.0,1,4.51,4,1,0,2,1.77,2.0,3,-1.5205722467082816,-1.0180535053609931
U02509,24,1,0.78,0.26,3,3.1633333333333336,1,0,0,0,4.05,10.0,1,0.4440593437204244,-0.8790329910086178
U02510,23,1,0.0,0.0,2,3.78,9,1,0,0,3.365,8.5,3,-0.4475504518329274,-1.2915232797025642
U02511,30,0,0.0,0.0,1,2.43,9,2,0,1,2.61,4.0,3,-1.275035239530722,-1.1145594424271283
U02512,15,0,934.95,66.78214285714286,14,3.1221428571428573,10,2,0,2,4.747142857142856,22.714285714285715,0,3.4110267250180604,-1.0077851655458172
U02513,23,1,472.28,472.28,1,4.74,9,1,1,1,2.92,1.0,2,-0.7416806402624582,2.9192861857394585
U02514,17,1,0.0,0.0,2,4.045,0,0,0,0,3.07,5.5,1,-0.35973954472009645,-0.6931341381030637
U02515,15,1,996.46,90.58727272727273,11,3.016363636363636,2,1,1,1,4.757272727272727,22.636363636363637,0,3.3714061211024715,1.2179701267169567
U02516,32,1,0.0,0.0,1,2.98,8,0,0,0,1.86,1.0,1,-1.5903812273034268,-0.9352594522772153
U02517,30,0,464.39,232.195,2,1.9,3,0,1,0,2.685,2.0,2,-0.4220074794456107,2.3013140826129
U02518,19,0,0.0,0.0,1,2.43,9,2,0,2,1.06,3.0,3,-1.9621662811061686,-0.8485685054623354
U02519,29,1,89.59,44.795,2,3.165,0,1,0,1,1.8650000000000002,2.0,3,-1.0843001140031059,-0.2960126559142753
U02520,29,1,0.0,0.0,1,3.64,0,1,0,0,1.55,3.0,3,-1.362193713425804,-0.5523423455019768
U02521,25,1,89.59,22.3975,4,4.135,0,2,0,1,4.0575,9.25,3,0.451824649208892,-0.8857506984683589
U02522,21,0,117.68,117.68,1,2.57,3,0,1,1,2.18,1.0,2,-1.2200256284440063,1.5779980151569586
U02523,31,1,0.0,0.0,1,1.59,6,0,0,0,2.99,4.0,1,-0.8342693589579209,-0.8008795480985257
U02524,32,1,0.0,0.0,1,4.66,5,2,0,0,2.5,3.0,3,-1.2701548521141182,-1.1204949113696299
U02525,25,1,0.0,0.0,1,1.13,7,1,0,0,3.46,6.0,1,-0.6176991039620612,-0.8274302027596063
U02526,30,0,461.65000000000003,230.82500000000002,2,3.795,6,2,1,0,4.335,9.5,2,0.4765492896905814,1.5743784301176944
U02527,32,0,0.0,0.0,1,4.68,10,1,0,1,2.45,3.0,3,-1.3803280987865667,-1.4392199938218233
U02528,35,1,0.0,0.0,1,4.14,6,1,0,0,2.99,4.0,3,-0.9480282637290819,-1.1909862979008907
U02529,17,0,299.57,99.85666666666667,3,3.9500000000000006,3,1,0,1,3.8466666666666662,10.333333333333334,3,0.5755261562310541,-0.4125372209224075
U02530,21,1,472.28,472.28,1,4.74,9,1,1,0,2.33,4.0,2,-0.7466696458832176,3.0245723713137296
U02531,22,0,0.0,0.0,4,3.4800000000000004,7,2,0,2,4.2125,6.25,3,-0.05251526657952538,-1.366098361933729
U02532,26,1,0.0,0.0,1,3.02,3,2,0,2,2.92,1.0,3,-1.1717585244934388,-0.8533981738861273
U02533,18,0,0.0,0.0,1,2.43,9,2,0,0,1.79,4.0,3,-1.5833846605474193,-0.8510322893724408
U02534,25,0,0.0,0.0,2,3.59,4,0,0,0,3.875,9.5,1,0.11598996946114744,-1.0915695823296971
U02535,26,0,327.99,163.995,2,3.12,7,1,0,1,3.3899999999999997,10.0,1,0.1623093144598262,-0.1833413587560347
U02536,16,1,0.0,0.0,2,2.435,11,0,0,0,2.83,1.0,1,-1.1793693057125123,-0.9991726669611896
U02537,31,0,1763.05,146.92083333333332,12,3.831666666666667,0,0,0,2,4.84,22.0,0,4.547794569039164,0.14131665072769528
U02538,18,1,0.0,0.0,1,1.91,2,2,0,2,1.86,1.0,1,-1.5398519525055467,-0.44388819810178276
U02539,20,0,394.26,197.13,2,3.1450000000000005,2,1,0,0,3.11,1.0,1,-0.33120938786665427,0.520123485418019
U02540,33,0,1028.3,68.55333333333333,15,3.033333333333333,0,0,0,2,4.787999999999999,22.4,0,4.149899596746945,-0.564672084130294
U02541,18,0,1775.24,136.55692307692308,13,3.6353846153846154,0,1,0,2,4.67,23.307692307692307,0,4.625279006096538,0.225452561309409
U02542,35,0,815.93,62.76384615384615,13,3.233846153846154,7,0,0,2,4.76,22.615384615384617,0,3.4420358126323722,-1.0895654025532715
U02543,28,1,0.0,0.0,1,3.64,0,1,0,0,3.1,2.0,3,-0.8189056578770003,-0.7209136834442734
U02544,29,1,490.9,490.9,1,4.55,0,1,1,1,1.55,3.0,2,-0.7814630254892588,3.6302985424839798
U02545,16,0,0.0,0.0,2,2.92,2,2,0,0,3.175,3.5,3,-0.6943908796291056,-0.6907725647763965
U02546,27,0,285.05,285.05,1,1.96,1,1,1,2,1.06,3.0,2,-1.2909858781529044,2.7357131717368617
U02547,30,0,0.0,0.0,1,3.6,3,2,0,0,2.92,1.0,3,-1.1526848113005905,-0.9051514989685562
U02548,25,1,487.92,243.96,2,3.785,1,0,0,0,3.395,13.0,1,0.8842097236303141,0.6172594308964748
U02549,27,1,0.0,0.0,1,2.38,2,0,0,1,1.86,1.0,1,-1.3659498621892776,-0.5216769300440842
U02550,18,1,327.99,327.99,1,1.51,10,1,1,1,2.22,2.0,2,-1.167382829761759,2.57633871909494
U02551,25,1,0.0,0.0,1,2.67,11,0,0,2,2.79,3.0,1,-1.1905623685741742,-1.2071146945452256
U02552,27,1,0.0,0.0,1,4.51,4,1,0,2,1.77,2.0,3,-1.5162523021963834,-0.9677549016492296
U02553,35,0,487.92,243.96,2,2.775,1,0,0,0,3.395,13.0,1,0.8969629597164873,0.6273965223587391
U02554,32,1,299.57,299.57,1,3.74,3,1,1,2,2.18,1.0,2,-1.077512802411582,2.3323259329696207
U02555,15,1,0.0,0.0,1,4.51,4,1,0,1,1.77,2.0,3,-1.498740359775707,-0.803961414088576
U02556,18,0,276.37,276.37,1,2.72,4,0,1,2,1.79,4.0,2,-0.9607389999882879,2.429373013430492
U02557,25,0,0.0,0.0,1,3.64,0,1,0,1,1.55,3.0,3,-1.3528428740636964,-0.5768274126681803
U02558,23,0,0.78,0.195,4,3.6725000000000003,2,2,0,2,4.0675,7.5,3,0.1654370053837192,-1.1216229405184135
U02559,33,0,0.0,0.0,1,4.45,4,0,0,1,1.77,2.0,3,-1.411546165131492,-0.9831816834068824
U02560,22,1,0.0,0.0,1,3.65,3,1,0,0,2.92,1.0,3,-1.0700146835217252,-0.7939425833862225
U02561,33,1,0.0,0.0,1,4.72,8,2,0,0,2.79,3.0,3,-1.2674177878900543,-1.3375497040852398
U02562,18,1,326.02,81.505,4,3.09,1,1,0,0,4.1975,6.5,1,0.6428753599286862,-0.24150313379307342
U02563,27,1,0.0,0.0,1,3.93,2,2,0,1,1.86,1.0,3,-1.5571921085653624,-0.7561116668685081
U02564,19,0,1558.96,119.92,13,3.1046153846153848,2,1,0,1,4.79,22.384615384615383,0,4.319228398314959,0.027145462304292847
U02565,32,1,327.99,327.99,1,1.51,10,1,1,2,1.05,1.0,2,-1.725104669376938,2.5446185973939226
U02566,30,0,1608.62,114.90142857142857,14,3.367142857142857,9,1,0,1,4.7749999999999995,22.5,0,4.215741421659311,-0.5186072095164259
U02567,35,1,0.0,0.0,1,1.81,7,0,0,0,1.55,3.0,1,-1.5223715389302608,-0.7395417672259378
U02568,33,0,0.0,0.0,2,3.71,5,0,0,2,3.4299999999999997,7.0,1,-0.303924308029199,-1.2497007390503023
U02569,35,0,0.0,0.0,1,1.52,4,0,0,2,1.77,2.0,1,-1.396182866357866,-0.6623408027706144
U02570,25,0,472.28,472.28,1,4.74,9,1,1,2,1.06,3.0,2,-1.329595903385106,3.0408881490340445
U02571,20,0,0.0,0.0,1,1.91,2,2,0,2,3.24,6.0,1,-0.6124731966571982,-0.702948684427571
U02572,33,0,0.0,0.0,1,2.61,4,0,0,2,1.56,4.0,1,-1.339856293548005,-0.7793266682082491
U02573,28,0,0.0,0.0,1,1.28,9,1,0,1,3.43,12.0,1,-0.2604558718284591,-1.1069239393401191
U02574,24,1,346.71,346.71,1,1.23,10,0,1,0,1.05,1.0,2,-1.5844776434727474,2.8722089907257415
U02575,30,0,285.05,142.525,2,1.545,1,1,0,1,1.06,3.0,1,-1.0997364928001032,0.5289736100076151
U02576,17,0,117.68,117.68,1,2.57,3,0,1,1,2.18,1.0,2,-1.216569672834488,1.6182368981263695
U02577,21,0,285.05,142.525,2,3.035,1,1,0,0,3.335,9.0,1,0.24812593992149456,0.1312531125357937
U02578,15,1,0.0,0.0,1,4.14,6,1,0,1,3.18,7.0,3,-0.6417879331191136,-1.0856474249097778
U02579,28,0,0.0,0.0,1,4.72,8,2,0,0,2.45,3.0,3,-1.385172132287967,-1.2675452286030462
U02580,17,0,285.05,285.05,1,1.96,1,1,1,1,3.43,12.0,2,0.32841740286220134,2.502123549800707
U02581,22,0,346.71,173.355,2,2.67,8,0,0,0,3.375,13.0,1,0.46664885503304343,-0.049357234719977126
U02582,23,1,648.64,43.242666666666665,15,3.786666666666667,2,1,0,1,4.787999999999999,22.4,0,3.594592032512441,-0.9289566320713292
U02583,33,1,759.86,54.27571428571429,14,2.8449999999999998,3,1,0,0,4.719285714285713,22.928571428571427,0,3.572665494686608,-0.7910675521626693
U02584,20,1,0.78,0.39,2,3.135,2,0,0,0,3.35,6.0,1,-0.27989826728519895,-0.7498406662697111
U02585,32,1,465.75,232.875,2,1.99,6,0,1,0,2.415,3.0,2,-0.5807409469653795,2.1543864797901664
U02586,23,1,0.0,0.0,1,3.64,0,1,0,2,3.1,2.0,3,-0.828873864549344,-0.7567687570373506
U02587,30,1,285.05,142.525,2,2.9050000000000002,1,1,0,1,1.78,3.0,1,-0.8379024530742495,0.28479354159373776
U02588,18,1,415.51,415.51,1,3.11,0,2,1,1,1.55,3.0,2,-0.9616199427973312,3.4766141490596323
U02589,26,0,0.78,0.78,1,3.89,7,0,1,1,3.46,6.0,1,-0.6813576532849749,0.2527712712654782
U02590,20,1,248.1,124.05,2,2.93,0,1,0,0,3.165,6.0,1,-0.06011304400486307,0.16619183905487256
U02591,33,1,0.0,0.0,1,4.73,7,2,0,1,2.18,1.0,3,-1.6270716473955342,-1.2333456214617435
U02592,15,1,472.28,236.14,2,4.84,2,1,0,1,2.345,1.0,3,-0.5683388788351204,0.6637426718782029
U02593,16,1,1432.53,119.3775,12,3.4291666666666667,2,0,0,0,4.6775,23.25,0,4.17759186031661,0.05505760581313976
U02594,18,0,327.99,327.99,1,1.51,10,1,1,1,2.45,3.0,2,-0.9894103432603929,2.516827636321541
U02595,17,1,0.78,0.78,1,3.89,7,0,1,0,1.86,1.0,1,-1.6829706306833525,0.6520844541336774
U02596,19,0,212.39,212.39,1,3.15,5,0,1,0,3.42,6.0,2,-0.2884602684961212,1.8052162097162565
U02597,17,0,269.71,134.855,2,3.9450000000000003,5,0,1,0,2.605,1.0,2,-0.8485504542036504,1.4659106047406598
U02598,25,0,0.0,0.0,1,3.6,3,2,0,1,2.92,1.0,3,-1.1555089423808134,-0.897929733909213
U02599,33,0,436.29999999999995,218.14999999999998,2,1.955,0,0,1,1,3.21,8.0,2,0.293942404990857,2.1737128327280493
U02600,17,1,623.0799999999999,207.6933333333333,3,2.11,2,0,1,1,3.9499999999999997,11.666666666666666,2,1.0810674365147028,2.1139257025803704
U02601,19,0,0.0,0.0,4,2.9675000000000002,0,1,0,1,3.6675,9.0,1,0.2956502689266566,-0.7886038044935536
U02602,33,1,974.75,74.98076923076923,13,3.3984615384615386,2,2,0,0,4.73,22.846153846153847,0,3.6188598476612612,-0.6033094969989461
U02603,31,0,0.0,0.0,1,4.94,2,1,0,1,1.86,1.0,3,-1.4667525221282562,-0.9347414983629992
U02604,16,1,0.0,0.0,1,3.02,3,2,0,0,2.92,1.0,3,-1.1488304842854005,-0.6666472891577591
U02605,22,1,1083.68,90.30666666666667,12,3.4175,8,0,0,0,4.7749999999999995,22.5,0,3.57391315543729,-0.648213738726703
U02606,24,1,0.0,0.0,1,2.67,11,0,0,2,1.07,5.0,1,-1.7261456818139398,-1.0076373178747537
U02607,22,1,0.0,0.0,1,3.32,11,1,0,0,2.17,4.0,3,-1.4411190359438903,-1.1260968986647302
U02608,30,1,0.0,0.0,1,4.73,7,2,0,1,3.46,6.0,3,-0.7481510970430918,-1.4082977504591552
U02609,15,1,0.0,0.0,2,1.96,2,0,0,1,3.1550000000000002,6.5,1,-0.31469550776458544,-0.5722767040702097
U02610,19,1,0.0,0.0,1,4.68,10,1,0,2,2.45,3.0,3,-1.3892792779924619,-1.3298733513404644
U02611,17,0,0.0,0.0,1,3.02,3,2,0,0,2.92,1.0,3,-1.1366555138430705,-0.6983541213833055
U02612,22,1,966.49,69.035,14,3.1635714285714287,4,0,0,0,4.8307142857142855,22.071428571428573,0,3.8248892159813708,-0.594421880339666
U02613,23,0,177.34,88.67,2,3.25,4,0,0,1,4.13,9.0,1,0.39788718786220906,-0.5417123966536047
U02614,30,0,919.88,70.76,13,3.474615384615385,1,1,0,1,4.73,22.846153846153847,0,3.6965451938712266,-0.6248139738202021
U02615,33,1,0.0,0.0,2,3.715,8,1,0,2,4.0,8.0,3,-0.21731491040753612,-1.48742267654092
U02616,19,0,1265.18,97.32153846153847,13,2.8153846153846156,4,0,0,1,4.76,22.615384615384617,0,4.039643037479297,-0.280083983190059
U02617,23,0,490.9,122.725,4,3.515,0,2,0,2,4.045,8.5,3,0.8519454491898198,-0.12284966060469957
U02618,23,1,0.0,0.0,3,3.5566666666666666,11,1,0,0,3.9,8.333333333333334,3,-0.20109527608231134,-1.4493775709641459
U02619,24,0,212.39,212.39,1,3.15,5,0,1,1,2.38,1.0,2,-1.0808788146540171,1.8877817174563372
U02620,30,0,37.89,18.945,2,2.905,4,0,0,0,3.43,12.0,1,0.17132030421219166,-0.9042511017655303
U02621,34,0,0.0,0.0,1,3.85,9,1,0,2,3.07,7.0,3,-0.8047695400992154,-1.4539758264222062
U02622,32,0,0.0,0.0,1,4.94,2,1,0,1,1.86,1.0,3,-1.4676165110306358,-0.9448012191053521
U02623,32,0,679.7199999999999,61.79272727272726,11,3.2609090909090908,6,0,0,1,4.792727272727273,22.363636363636363,0,3.1110499062216146,-1.0041622732376394
U02624,16,0,490.9,163.63333333333333,3,3.526666666666667,0,2,0,2,3.6799999999999997,10.666666666666666,3,0.77428700706835,0.20246775786119883
U02625,22,0,0.0,0.0,2,3.71,5,0,0,0,4.215,9.0,1,0.1788871450495878,-1.1681466630936024
U02626,21,0,212.39,70.79666666666667,3,3.5666666666666664,2,0,0,0,4.01,7.666666666666667,1,0.4766156898876303,-0.4774091089248001
U02627,26,0,0.0,0.0,1,3.45,10,2,0,0,1.05,1.0,3,-2.150452399752881,-1.000148660305015
U02628,33,0,285.05,285.05,1,1.96,1,1,1,2,1.06,3.0,2,-1.2961698115671823,2.6753548472827453
U02629,35,0,57.32,57.32,1,4.74,11,0,1,1,1.07,5.0,3,-1.7833924396403484,0.46099150271890604
U02630,20,1,670.63,55.88583333333333,12,3.1425,8,1,0,2,4.7425,22.75,0,3.053758155830278,-1.0621138058050428
U02631,23,1,0.0,0.0,1,3.6,3,2,0,1,3.07,7.0,3,-0.6660108061368876,-0.9337465104414933
U02632,22,0,0.0,0.0,1,3.64,0,1,0,0,1.55,3.0,3,-1.3431068317644368,-0.5035714117887015
U02633,19,0,1004.95,71.78214285714286,14,3.282857142857143,6,0,0,1,4.691428571428572,23.142857142857142,0,3.821175099901793,-0.7155190191063998
U02634,29,0,57.32,57.32,1,4.74,11,0,1,0,3.41,3.0,3,-0.988234146380619,0.29960062867012704
U02635,16,1,0.0,0.0,1,4.79,8,0,0,2,2.79,3.0,3,-1.0891756323871842,-1.2305879313493797
U02636,20,1,0.0,0.0,1,3.02,3,2,0,2,2.92,1.0,3,-1.166574591079161,-0.7930398494320108
U02637,28,1,0.78,0.39,2,3.455,3,0,0,1,3.95,10.5,1,0.23568550341613906,-1.0874379959826412
U02638,31,0,0.0,0.0,1,2.0,1,0,0,2,1.06,3.0,1,-1.4941657597047238,-0.4446918250521689
U02639,22,0,212.39,212.39,1,3.15,5,0,1,2,3.23,10.0,2,-0.08671129412122473,1.6724328127044854
U02640,34,0,654.01,218.00333333333333,3,2.2899999999999996,1,0,1,0,4.010000000000001,10.0,2,1.0591893071970582,2.0736355323157087
U02641,30,1,0.0,0.0,1,1.52,4,0,0,0,1.79,4.0,1,-1.2355991146107386,-0.5264537274641834
U02642,33,1,0.0,0.0,1,3.65,3,1,0,2,3.07,7.0,3,-0.5929975948482668,-1.0683365183571234
U02643,17,0,1460.84,97.38933333333333,15,2.731333333333333,6,1,0,0,4.813999999999999,22.2,0,4.307257890591614,-0.2739120978881401
U02644,23,1,234.66,58.665,4,3.0725000000000002,5,0,0,2,4.0275,8.5,1,0.5430654159355996,-0.7409037166864989
U02645,26,0,889.27,88.92699999999999,10,3.0759999999999996,4,0,0,0,4.775,22.5,0,3.3046555359954124,-0.5126174856516428
U02646,26,1,736.02,368.01,2,2.42,0,0,1,0,3.795,9.5,2,1.0047290654561882,3.098770153878125
U02647,20,0,0.0,0.0,1,2.01,8,0,0,1,1.79,4.0,1,-1.3733124365766807,-0.7732840049256688
U02648,28,0,0.0,0.0,1,3.65,3,1,0,1,2.18,1.0,3,-1.3633737440903126,-0.8290213061886543
U02649,34,0,472.28,472.28,1,4.74,9,1,1,0,1.56,4.0,2,-1.0508543103752699,2.9658012346072744
U02650,29,0,248.1,124.05,2,2.94,0,1,0,1,2.0,3.0,1,-0.7456385120058849,0.1809841592090819
U02651,16,0,1113.95,69.621875,16,3.110625,5,0,0,1,4.72625,22.875,0,4.19991850842635,-0.6012794624832775
U02652,15,1,0.0,0.0,1,1.81,7,0,0,2,2.38,1.0,1,-1.3366114068263049,-0.705671170624416
U02653,34,1,0.0,0.0,1,4.44,5,1,0,1,2.5,3.0,3,-1.1879964377682226,-1.139218063445818
U02654,27,1,415.51,415.51,1,3.11,0,2,1,1,1.55,3.0,2,-0.9693958429187479,3.3860766623784575
U02655,32,1,0.0,0.0,1,3.85,9,1,0,2,2.99,4.0,3,-1.0684720400642587,-1.3728094765975463
U02656,34,0,53.86,53.86,1,2.47,6,1,1,0,2.99,4.0,2,-0.9762727719737446,0.8254103389472481
U02657,31,1,177.34,177.34,1,3.89,5,0,1,1,1.39,4.0,2,-1.3311427634048476,1.6293835968107304
U02658,30,1,285.05,95.01666666666667,3,2.0233333333333334,1,1,0,2,3.686666666666666,8.333333333333334,1,0.4066993659789827,-0.19616501821091284
U02659,17,1,248.1,124.05,2,2.325,0,1,0,0,3.21,8.0,1,0.11243256377164956,0.2504157990732642
U02660,31,0,0.0,0.0,1,2.61,4,0,0,2,1.56,4.0,1,-1.3381283157432458,-0.7592072267235437
U02661,27,1,0.0,0.0,1,2.01,8,0,0,2,1.07,5.0,1,-1.6121321779729092,-0.7874506483140911
U02662,32,1,117.68,58.84,2,3.335,3,0,0,0,3.125,7.0,1,-0.19987243163537668,-0.5685150657052441
U02663,27,0,1017.04,72.64571428571428,14,3.1664285714285714,7,1,0,2,4.886428571428572,21.642857142857142,0,3.661414698078102,-0.8929006619528447
U02664,22,0,0.0,0.0,1,4.79,8,0,0,0,2.22,2.0,3,-1.3670792306836876,-1.1472227354380202
